-88.9766,-163.648
-89.1787,129.528
-89.613,-41.9478
-89.1062,126.345
-82.3726,119.781
-87.3107,123.205
-86.9719,91.4543
-85.6022,-165.498
-85.0357,-177.162
-85.7867,-161.514
-89.6555,-101.217
-88.6505,112.902
-89.2261,-80.6654
-88.8891,107.289
-89.5705,-59.4796
-88.86,104.057
-88.6184,-77.1566
-88.8612,105.286
-89.9148,-68.3407
-89.032,105.056
-88.6591,105.609
-89.7462,-139.864
-88.5475,-80.6622
-88.8543,100.734
-88.9232,100.495
-88.8542,99.8851
-89.5514,-66.6915
-89.1296,-74.9987
-88.9605,102.173
-88.9888,98.6817
-89.4824,-71.3962
-89.4698,-64.8004
-87.3321,-79.0073
-86.7763,112.358
-89.7356,-51.3087
-88.7877,96.6816
-89.9366,-142.249
-88.7277,95.1909
-87.1606,-102.219
-88.8786,96.0934
-87.2343,-81.2787
-89.8409,-8.7407
-87.217,-81.6467
-88.8438,99.021
-89.6747,-99.5392
-88.9419,144.432
-89.0878,90.6391
-88.3556,-89.7629
-89.0278,95.2715
-89.7218,98.2143
-88.7632,96.3826
-88.7307,142.041
-83.7433,147.798
-87.9958,96.2495
-88.7202,91.9866
-88.9598,-76.7915
-87.2001,-83.8286
-89.3545,-97.932
-88.9621,-87.7325
-89.3703,-86.3801
-89.8979,97.8006
-88.7758,96.9674
-89.3544,-80.2265
-88.3136,-70.6459
-89.6447,-95.0757
-89.6281,-64.7152
-89.3386,-92.6683
-88.9391,-85.5101
-89.266,-113.779
-89.64,-82.4091
-89.3572,-143.037
-87.1364,-91.9042
-89.2845,-78.0261
-89.7052,178.598
-89.5753,-75.6197
-87.1084,-73.1725
-87.4616,103.43
-85.0526,175.923
-88.977,95.4339
-87.7917,110.813
-87.7696,109.633
-87.6083,94.1417
-87.0513,93.0222
-87.7625,117.725
-89.4664,-49.8397
-87.0784,-79.387
-89.5471,-87.3821
-89.5427,-77.0367
-88.8395,-87.012
-88.8312,-94.6009
-89.2443,-90.4249
-88.8385,-90.2303
-88.8412,-84.597
-88.9096,105.283
-89.5434,-86.3272
-89.5375,-78.8697
-89.7669,-100.234
-87.0886,-84.0999
-87.0886,-87.3682
-84.6474,165.267
-89.5301,-79.9523
-89.7604,-89.8568
-89.76,-87.2708
-89.7573,-95.0939
-89.7599,-85.4613
-89.7586,-92.2584
-89.2232,-83.2152
-87.1201,95.5061
-82.7876,99.2251
-82.7863,98.9809
-89.5225,-85.2339
-89.7552,-81.9158
-89.7517,-75.6216
-89.0293,91.6074
-89.514,-92.0014
-89.4959,-70.4096
-89.9367,-71.1594
-89.5083,-92.2982
-89.4876,-69.6117
-88.8038,-84.472
-89.222,96.684
-89.1916,-97.4865
-89.4874,-72.4812
-87.375,85.4582
-88.1736,-99.2924
-89.481,-70.2232
-89.6797,-50.9743
-88.1947,-88.4126
-88.7806,-75.1577
-88.7915,-91.2941
-88.7938,-88.3391
-89.1868,-77.3629
-89.9112,-62.0638
-89.6745,-53.3934
-89.4812,-87.0586
-89.6652,-52.915
-87.0622,-75.4349
-89.8424,-31.1862
-88.7757,-92.7656
-89.1775,-87.4845
-89.3128,99.9896
-89.6441,-49.6652
-89.0256,87.7452
-89.2604,92.8162
-88.1678,-87.7013
-89.2628,93.1393
-89.2626,95.5608
-89.2637,92.0148
-88.9988,91.2164
-89.2036,91.1375
-89.267,92.2128
-88.9595,93.202
-89.8861,-86.1814
-87.0707,-86.476
-89.8788,-100.561
-89.952,120.34
-89.6875,-91.355
-89.8683,-61.5539
-89.0078,93.4095
-88.9652,95.1419
-88.9661,94.0845
-89.841,-127.794
-88.9635,152.721
-88.3767,40.4919
-89.6789,-94.7841
-89.0638,92.5428
-89.0666,96.013
-89.4093,-67.1896
-89.0703,92.4736
-89.8586,-75.1553
-89.8245,12.4729
-89.8589,-83.6606
-89.847,-64.8086
-89.0797,92.5015
-89.9769,144.313
-89.9852,75.2823
-89.8299,66.812
-88.7908,166.055
-88.993,97.5962
-88.9755,83.6224
-89.9183,5.84736
-89.0929,89.9717
-89.6392,-75.0234
-89.6121,-60.8371
-89.8295,5.10294
-89.7099,-27.7117
-89.6039,-58.9501
-89.1334,84.9123
-86.6894,-129.276
-89.619,-66.4892
-89.096,-77.2401
-89.1856,82.034
-89.603,-85.7305
-89.1852,89.9984
-89.5782,-101.46
-89.3287,94.5154
-89.5396,-66.4998
-89.799,-65.3611
-89.6148,-77.8968
-89.5503,-72.2462
-89.0998,93.9591
-89.1134,93.1182
-89.7184,-103.955
-89.7257,-90.3213
-89.8854,-76.4909
-89.8853,-85.7542
-89.2091,92.2185
-89.8814,-96.6553
-89.1671,94.9178
-89.8807,-81.1442
-89.8472,-124.357
-89.7143,-83.1366
-89.8633,-74.5449
-89.8603,-101.383
-89.6846,-70.537
-84.2162,151.779
-83.3515,120.961
-86.7511,110.058
-86.606,111.173
-86.3069,-30.7297
-86.631,112.287
-83.4058,123.572
-83.4058,123.572
-87.6935,103.154
-86.3311,-31.8926
-89.2409,90.9266
-89.495,-85.3135
-89.6839,-91.1404
-89.4927,-85.0509
-89.6832,-80.2811
-89.6835,-89.5783
-86.1578,-147.467
-89.7848,-46.9498
-89.9178,141.183
-89.7985,136.158
-89.6801,116.687
-88.2761,131.376
-88.9464,135.088
-89.6873,124.526
-89.9109,147.264
-89.6356,159.591
-89.688,131.851
-89.688,131.851
-88.9829,132.614
-89.6854,134.992
-89.098,133.882
-89.6783,142.173
-89.6772,141.815
-89.0161,131.812
-89.6772,141.815
-89.6823,136.184
-89.935,-96.2859
-89.0525,133.124
-88.6923,168.848
-89.1393,133.488
-89.6808,127.499
-89.0918,133.876
-89.8788,168.32
-89.7836,137.451
-89.0087,128.093
-89.8805,97.1827
-89.5792,123.513
-89.2352,127.844
-87.0026,-45.5565
-89.6759,126.5
-88.9373,122.914
-89.8691,156.695
-89.4917,-38.3378
-89.8939,112.085
-89.6736,125.748
-89.6736,125.748
-86.9981,-56.0361
-89.0073,129.782
-89.6734,130.909
-89.6734,130.909
-89.8968,135.299
-88.8698,131.388
-87.0139,-49.5528
-89.772,138.468
-89.6602,142.986
-89.6687,131.969
-89.892,131.327
-89.7721,128.347
-89.892,131.327
-88.9631,132.122
-88.9993,130.672
-89.5776,97.2749
-89.8896,129.921
-89.8864,122.776
-88.8733,116.229
-84.4592,-164.859
-89.6244,154.163
-88.239,130.782
-89.7411,153.462
-87.0274,-48.8894
-89.7581,119.695
-89.6446,145.373
-89.6472,119.086
-89.7782,-174.124
-89.8802,135.499
-88.2664,130.208
-87.0317,-52.7811
-89.6513,124.42
-87.026,-55.7596
-88.8796,134.347
-89.8415,169.606
-89.6473,138.438
-89.8733,133.449
-87.6142,-66.3745
-89.7403,145.353
-89.7456,140.477
-89.7497,130.284
-89.8661,141.585
-89.7437,140.242
-89.0906,137.108
-89.7285,149.258
-89.6466,-43.1545
-89.6471,-54.4483
-89.6497,-45.1447
-89.6509,-48.5894
-89.7125,153.079
-89.0441,132.899
-89.854,134.573
-89.6249,126.882
-88.5828,54.0671
-89.5745,155.628
-88.1874,127.915
-89.8403,144.331
-89.6834,158.506
-89.079,133.481
-89.7185,140.118
-89.6969,151.899
-89.5919,148.462
-89.6973,151.676
-89.0255,134.21
-88.9094,131.317
-89.7074,143.845
-89.6028,138.154
-89.0611,135.427
-89.7081,133.552
-89.705,125.108
-89.0168,131.556
-89.0606,132.973
-89.8897,143.791
-82.7342,136.803
-87.4436,104.421
-87.2581,104.148
-87.9721,109.164
-82.3056,116.162
-89.8661,-24.0863
-89.8119,110.915
-89.6491,159.184
-89.6813,148.522
-87.1084,-55.9152
-89.0976,133.415
-89.5866,137.929
-89.5884,135.073
-89.7735,162.75
-86.6331,153.547
-88.8461,133.556
-89.9429,107.33
-87.109,-41.1301
-89.7787,159.807
-87.4356,110.513
