-77.8531,167.213
-77.8531,167.213
-77.8531,167.213
-77.8531,167.213
-77.8531,167.213
-77.8531,167.213
-77.8531,167.213
-77.8389,167.24
-77.7819,167.269
-77.7497,167.604
-77.7428,168.249
-77.7497,168.612
-77.7445,168.486
-77.7525,168.735
-77.7586,168.862
-77.7697,168.983
-77.7886,169.104
-77.8148,169.22
-77.8413,169.31
-77.8676,169.375
-77.9011,169.484
-77.9344,169.61
-77.9417,169.608
-77.7559,168.802
-77.9454,169.605
-77.9506,169.6
-77.9591,169.609
-77.9745,169.603
-77.9913,169.588
-78.0041,169.55
-78.0136,169.465
-78.0294,169.331
-78.0416,169.159
-78.0472,169.026
-78.0508,168.84
-78.0522,168.674
-78.0591,168.416
-78.0649,168.278
-78.0573,168.155
-78.0499,167.68
-77.9504,169.601
-78.0587,167.486
-78.0797,167.033
-78.0946,166.395
-78.1088,166.246
-78.1604,165.973
-78.1661,165.773
-78.1695,165.335
-78.2014,164.922
-78.2306,164.575
-78.2494,164.273
-78.2715,163.944
-78.2849,163.703
-78.2986,163.396
-78.0731,167.231
-78.3261,162.862
-78.3248,162.886
-78.3326,162.749
-78.3427,162.575
-78.35,162.435
-78.3522,162.386
-78.3581,162.275
-78.3613,162.21
-78.3664,162.114
-78.3713,162.044
-78.3755,161.991
-78.3906,161.755
-78.3391,162.644
-78.3828,161.893
-78.3869,161.825
-78.3896,161.774
-78.3946,161.679
-78.398,161.611
-78.4025,161.52
-78.4052,161.47
-78.4127,161.342
-78.4183,161.251
-78.4283,161.101
-78.4309,161.059
-78.4336,161.017
-78.4356,160.986
-78.4409,160.909
-78.446,160.836
-78.4494,160.791
-78.4551,160.714
-78.4588,160.664
-78.4623,160.617
-78.4687,160.535
-78.4751,160.448
-78.4808,160.369
-78.4891,160.263
-78.4954,160.189
-78.5028,160.098
-78.5087,160.014
-78.5125,159.96
-78.5183,159.877
-78.5229,159.814
-78.5443,159.556
-78.5981,158.791
-78.516,159.91
-78.5407,159.602
-78.5479,159.506
-78.5538,159.417
-78.559,159.339
-78.5654,159.244
-78.5714,159.155
-78.5759,159.085
-78.5804,159.025
-78.5891,158.913
-78.5939,158.848
-78.6017,158.743
-78.6049,158.698
-78.6079,158.658
-78.6107,158.623
-78.6143,158.575
-78.6173,158.533
-78.6224,158.467
-78.6289,158.398
-78.6357,158.319
-78.6397,158.267
-78.6473,158.172
-78.6509,158.126
-78.6566,158.046
-78.7063,157.546
-78.7223,157.412
-78.7273,157.367
-78.7355,157.289
-78.7432,157.209
-78.7499,157.129
-78.7571,157.051
-78.7658,156.963
-78.7732,156.889
-78.777,156.85
-78.7838,156.774
-78.7933,156.662
-78.7983,156.599
-78.8058,156.504
-78.8096,156.453
-78.8147,156.373
-78.8203,156.286
-78.8275,156.174
-78.831,156.121
-78.8332,156.081
-78.8354,156.04
-78.8402,155.957
-78.8453,155.867
-78.85,155.789
-78.8537,155.722
-78.8567,155.671
-78.8616,155.59
-78.867,155.516
-78.8703,155.48
-78.8905,155.266
-78.8706,155.477
-78.8772,155.409
-78.882,155.355
-78.8864,155.309
-78.8923,155.246
-78.8961,155.204
-78.9024,155.132
-78.9086,155.047
-78.9132,154.98
-78.919,154.894
-78.9212,154.85
-78.9252,154.76
-78.9288,154.677
-78.9328,154.592
-78.9347,154.546
-78.9376,154.466
-78.9403,154.378
-78.942,154.316
-78.9442,154.234
-78.9465,154.137
-78.9493,154.047
-78.9521,153.96
-78.9331,154.585
-78.9541,153.9
-78.9569,153.82
-78.961,153.727
-78.9643,153.651
-78.9667,153.596
-78.9703,153.508
-78.9735,153.425
-78.9751,153.377
-78.9778,153.288
-78.9805,153.2
-78.9842,153.108
-78.9849,153.093
-78.9889,153.005
-78.9932,152.914
-78.9969,152.826
-79.0004,152.74
-79.0051,152.618
-79.0079,152.539
-79.0111,152.458
-79.0137,152.376
-79.0153,152.318
-79.0178,152.241
-79.0191,152.196
-79.0202,152.155
-79.023,152.07
-79.026,151.985
-79.0296,151.902
-79.0322,151.85
-79.0362,151.764
-79.0378,151.722
-79.0398,151.663
-79.0431,151.581
-79.0451,151.535
-79.047,151.488
-79.0499,151.419
-79.0526,151.356
-79.0565,151.267
-79.0588,151.211
-79.0643,151.064
-79.0689,150.935
-79.0721,150.847
-79.0772,150.706
-79.0803,150.618
-79.0836,150.528
-79.0858,150.467
-79.0875,150.418
-79.0889,150.32
-79.0904,150.226
-79.0924,150.081
-79.0939,149.986
-79.0953,149.89
-79.0967,149.792
-79.0924,150.084
-79.0985,149.688
-79.0988,149.669
-79.1003,149.573
-79.1024,149.429
-79.1009,149.023
-79.1024,149.43
-79.103,149.307
-79.1028,149.196
-79.1019,149.087
-79.1008,149.017
-79.0989,148.901
-79.0972,148.797
-79.0954,148.664
-79.0944,148.555
-79.0932,148.451
-79.0921,148.375
-79.0913,148.318
-79.0904,148.254
-79.0891,148.148
-79.0881,148.072
-79.0869,147.968
-79.0867,147.906
-79.0865,147.808
-79.0862,147.756
-79.0861,147.699
-79.086,147.626
-79.0856,147.522
-79.0853,147.412
-79.0847,147.303
-79.0849,147.192
-79.0853,147.083
-79.0855,147.006
-79.0858,146.895
-79.0986,148.886
-79.086,146.832
-79.0866,146.759
-79.088,146.653
-79.0909,146.521
-79.0929,146.451
-79.0964,146.332
-79.1001,146.219
-79.1039,146.106
-79.1089,145.944
-79.1116,145.855
-79.1148,145.739
-79.1189,145.616
-79.1226,145.499
-79.1262,145.391
-79.1285,145.299
-79.1307,145.221
-79.1368,145.045
-79.1405,144.95
-79.1414,144.93
-79.1439,144.871
