-77.2905,-86.1841
-77.2899,-86.1938
-77.2897,-86.1974
-77.2895,-86.2002
-77.289,-86.2083
-77.289,-86.2083
-77.2879,-86.228
-77.2872,-86.2415
-77.2855,-86.2727
-77.2848,-86.2871
-77.284,-86.3049
-77.2836,-86.3127
-77.2832,-86.3215
-77.2832,-86.3215
-77.2832,-86.3229
-77.2826,-86.3373
-77.2826,-86.3363
-77.2824,-86.3422
-77.2822,-86.3478
-77.2816,-86.3629
-77.2813,-86.3719
-77.2798,-86.4183
-77.2797,-86.4222
-77.2758,-86.5912
-77.2747,-86.621
-77.2739,-86.6436
-77.2737,-86.6474
-77.272,-86.6965
-77.2719,-86.6998
-77.2718,-86.7018
-77.2714,-86.7143
-77.2706,-86.7369
-77.2703,-86.7466
-77.2701,-86.751
-77.2697,-86.7626
-77.2694,-86.7729
-77.2694,-86.7735
-77.2691,-86.7813
-77.2682,-86.8075
-77.268,-86.8159
-77.2677,-86.826
-77.2677,-86.8267
-77.2676,-86.8285
-77.2675,-86.8339
-77.2674,-86.8345
-77.2672,-86.8419
-77.2671,-86.8479
-77.2669,-86.8578
-77.2667,-86.8633
-77.2663,-86.8873
-77.2663,-86.8873
-77.2662,-86.8921
-77.2662,-86.8961
-77.2662,-86.903
-77.2662,-86.9035
-77.2662,-86.9164
-77.2662,-86.9181
-77.2663,-86.9201
-77.2663,-86.9206
-77.2667,-86.944
-77.2668,-86.9504
-77.2669,-86.959
-77.2672,-86.9713
-77.2675,-86.9856
-77.2675,-86.9859
-77.2677,-86.9923
-77.2678,-86.9968
-77.2679,-87.0007
-77.2679,-87.0007
-77.268,-87.004
-77.2681,-87.0067
-77.2684,-87.013
-77.2684,-87.0132
-77.2685,-87.0163
-77.2687,-87.0221
-77.2687,-87.0221
-77.269,-87.0285
-77.269,-87.029
-77.2692,-87.0347
-77.2692,-87.035
-77.2693,-87.036
-77.2694,-87.0397
-77.2696,-87.0439
-77.2696,-87.0442
-77.2699,-87.0504
-77.2699,-87.0507
-77.2699,-87.0512
-77.2702,-87.0575
-77.2702,-87.0575
-77.2707,-87.0672
-77.2707,-87.0683
-77.271,-87.0742
-77.271,-87.0745
-77.2713,-87.0793
-77.2713,-87.081
-77.2713,-87.0813
-77.2713,-87.0813
-77.2719,-87.0924
-77.2721,-87.0964
-77.2722,-87.0984
-77.2725,-87.1055
-77.2727,-87.1092
-77.2731,-87.1156
-77.2731,-87.1159
-77.2735,-87.1228
-77.2735,-87.1228
-77.2735,-87.1234
-77.2739,-87.1301
-77.2741,-87.134
-77.2744,-87.1402
-77.2745,-87.1408
-77.2747,-87.1452
-77.2749,-87.1478
-77.2749,-87.1478
-77.2753,-87.1546
-77.2753,-87.1549
-77.2758,-87.1642
-77.2759,-87.1648
-77.2759,-87.1651
-77.2763,-87.1722
-77.2764,-87.1736
-77.2765,-87.1745
-77.2766,-87.1773
-77.2767,-87.1793
-77.2767,-87.1793
-77.2773,-87.1887
-77.2773,-87.1887
-77.2773,-87.189
-77.2773,-87.189
-77.2777,-87.1962
-77.2781,-87.2027
-77.2781,-87.203
-77.2784,-87.207
-77.2783,-87.2067
-77.2787,-87.213
-77.2787,-87.213
-77.2792,-87.2204
-77.2792,-87.2206
-77.2797,-87.2278
-77.2797,-87.2281
-77.2804,-87.2387
-77.2805,-87.2399
-77.2808,-87.2446
-77.2809,-87.2465
-77.2814,-87.2545
-77.2814,-87.2545
-77.2817,-87.259
-77.2821,-87.2658
-77.2822,-87.2665
-77.2826,-87.2736
-77.2827,-87.2749
-77.2832,-87.282
-77.2832,-87.282
-77.2835,-87.2862
-77.284,-87.293
-77.284,-87.293
-77.2846,-87.301
-77.2846,-87.302
-77.2851,-87.3081
-77.2852,-87.309
-77.2852,-87.309
-77.2855,-87.3135
-77.2861,-87.3203
-77.2867,-87.3279
-77.2874,-87.3365
-77.2874,-87.3365
-77.2877,-87.3399
-77.2882,-87.3466
-77.2882,-87.3466
-77.2882,-87.347
-77.2882,-87.347
-77.2882,-87.3473
-77.2888,-87.3545
-77.2888,-87.3545
-77.2889,-87.3554
-77.2892,-87.3596
-77.2894,-87.3619
-77.2902,-87.372
-77.2902,-87.372
-77.2904,-87.3735
-77.2909,-87.3791
-77.2909,-87.3791
-77.291,-87.3802
-77.2911,-87.3811
-77.2915,-87.3861
-77.2923,-87.3934
-77.2925,-87.3956
-77.2925,-87.3956
-77.2926,-87.3961
-77.2932,-87.4023
-77.2932,-87.4023
-77.2933,-87.4033
-77.2939,-87.4086
-77.2943,-87.4123
-77.2949,-87.418
-77.2955,-87.4244
-77.2955,-87.4241
-77.2962,-87.4307
-77.2962,-87.4307
-77.2962,-87.4312
-77.297,-87.4394
-77.2971,-87.4401
-77.2975,-87.4448
-77.2976,-87.4456
-77.2976,-87.4456
-77.2977,-87.4458
-77.2977,-87.4458
-77.2983,-87.4524
-77.2983,-87.4527
-77.2983,-87.4527
-77.2987,-87.456
-77.2993,-87.4618
-77.2994,-87.4621
-77.2994,-87.4621
-77.2994,-87.4624
-77.3002,-87.4695
-77.3002,-87.4695
-77.3009,-87.4762
-77.301,-87.4765
-77.3015,-87.4807
-77.302,-87.4857
-77.3021,-87.4866
-77.3022,-87.4869
-77.3022,-87.4869
-77.3029,-87.4934
-77.3031,-87.4946
-77.3039,-87.5016
-77.3039,-87.5016
-77.3042,-87.5039
-77.305,-87.5113
-77.305,-87.5113
-77.305,-87.5116
-77.305,-87.5116
-77.3051,-87.5125
-77.3058,-87.5186
-77.306,-87.5197
-77.3066,-87.5255
-77.3067,-87.5258
-77.3069,-87.5277
-77.3078,-87.5352
-77.3078,-87.5352
-77.3079,-87.536
-77.3086,-87.542
-77.3086,-87.5423
-77.3087,-87.5432
-77.3094,-87.5496
-77.3099,-87.5539
-77.3106,-87.56
-77.3106,-87.5603
-77.3108,-87.5616
-77.3115,-87.5679
-77.3115,-87.5682
-77.3115,-87.5682
-77.3124,-87.5763
-77.3124,-87.5763
-77.3125,-87.5766
-77.3127,-87.5783
-77.3137,-87.5875
-77.3137,-87.5879
-77.3137,-87.5879
-77.3138,-87.5888
-77.3146,-87.5958
-77.3147,-87.5961
-77.3147,-87.5964
-77.3147,-87.5968
-77.3156,-87.6043
-77.316,-87.6081
-77.3169,-87.6153
-77.3169,-87.6153
-77.3178,-87.6226
-77.3178,-87.6229
-77.3178,-87.6229
-77.318,-87.6237
-77.3188,-87.6302
-77.3188,-87.6302
-77.3192,-87.6335
-77.3201,-87.6403
-77.3201,-87.6406
-77.3202,-87.6415
-77.321,-87.6475
-77.321,-87.6475
-77.322,-87.6545
-77.322,-87.6548
-77.322,-87.6548
-77.3225,-87.6581
-77.3234,-87.6645
-77.3234,-87.6645
-77.3236,-87.6653
-77.3244,-87.6714
-77.3244,-87.6714
-77.3246,-87.6725
-77.3255,-87.6782
-77.3255,-87.6785
-77.3255,-87.6785
-77.326,-87.6815
-77.3268,-87.6873
-77.3268,-87.6873
-77.3269,-87.6876
-77.3271,-87.6889
-77.3279,-87.6941
-77.3279,-87.6941
-77.3279,-87.6944
-77.3289,-87.7012
-77.329,-87.7015
-77.329,-87.7015
-77.329,-87.7017
-77.329,-87.7017
-77.3293,-87.7036
-77.3304,-87.7105
-77.3304,-87.7105
-77.3315,-87.7174
-77.3315,-87.7174
-77.3316,-87.7176
-77.3316,-87.7179
-77.3326,-87.7236
-77.3326,-87.7238
-77.3328,-87.7251
-77.334,-87.7316
-77.3341,-87.7321
-77.3341,-87.7321
-77.3342,-87.7324
-77.3354,-87.7387
-77.3354,-87.739
-77.3356,-87.7397
-77.3366,-87.7447
-77.3366,-87.7447
-77.3371,-87.7469
-77.3384,-87.7528
-77.3386,-87.7537
-77.3396,-87.7584
-77.3397,-87.7586
-77.3397,-87.7586
-77.3399,-87.7595
-77.3411,-87.7646
-77.3411,-87.7646
-77.3412,-87.7649
-77.3412,-87.7649
-77.3431,-87.7727
-77.3431,-87.7727
-77.3433,-87.7736
-77.3445,-87.7784
-77.3447,-87.7793
-77.3459,-87.784
-77.3459,-87.784
-77.346,-87.7842
-77.346,-87.7842
-77.3462,-87.7849
-77.3479,-87.7915
-77.348,-87.7917
-77.348,-87.7917
