-74.9901,149.315
-75.7827,106.928
-74.5306,-6.55122
-75.2017,13.1195
-73.8954,-4.87286
-75.5836,8.96213
-76.4855,9.71614
-74.7201,-4.01761
-72.0091,-70.4261
-73.3641,-78.4902
-72.3971,-88.1864
-72.5887,-90.5887
-72.536,-78.6483
-72.5437,-85.2517
-76.5167,-104.405
-75.337,-82.9647
-76.4822,-120.105
-73.7482,-104.522
-76.3888,-127.129
-75.9371,-122.536
-76.1242,-139.003
-76.1078,-146.295
-76.3525,-166.917
-78.9821,-139.468
-78.2856,95.7478
-82.4141,35.537
-76.4932,1.04248
-83.3415,33.5122
