lat,lon,EventNumber
-79.2906,-121.346,22165455
-79.1656,-121.2,22165725
-79.496,-121.606,22166553
-79.3844,-113.005,22167248
-79.283,-112.961,22168012
-79.3301,-121.445,22168013
-79.0584,-121.089,22168419
-79.5265,-113.038,22168958
-79.4298,-115.942,22169120
-79.4359,-115.933,22169776
-79.3925,-120.658,22169901
-79.2917,-115.825,22170527
-79.3355,-104.153,22170528
-79.1797,-121.18,22170503
-79.3991,-115.878,22171616
-79.4138,-121.401,22172278
-79.3603,-120.552,22172393
-78.9406,-120.802,22174223
-78.9406,-120.802,22174224
-79.3271,-102.989,22174942
-79.4074,-103.287,22175067
-79.3195,-115.858,22176268
-80.3894,-103.525,22176907
-79.2941,-102.692,22176936
-79.3412,-102.988,22176937
-79.3351,-103.349,22177726
-79.5081,-113.035,22178540
-79.4376,-102.268,22178924
-79.3742,-102.636,22179605
-79.3851,-103.312,22179606
-79.3542,-102.652,22179744
-78.967,-120.07,22180438
-79.3569,-112.953,22181191
-79.6076,-121.562,22181192
-79.3848,-102.321,22182211
-79.321,-103.346,22182212
-79.3768,-102.628,22182230
-79.4886,-112.987,22182280
-79.4203,-102.006,22183062
-79.3405,-103.337,22183063
-79.6105,-120.737,22183083
-79.3951,-121.328,22183084
-79.5296,-110.988,22183256
-79.4184,-102.293,22183961
-79.5473,-113.008,22183986
-79.367,-103.326,22183987
-79.2823,-103.372,22184406
-79.3055,-102.695,22185446
-79.3614,-103.74,22186663
-79.2985,-102.418,22188626
-80.9522,-111.239,22189398
-79.279,-103.048,22190257
-81.9155,-119.034,22191110
-79.5175,-121.634,22191111
-79.4406,-120.732,22191556
-79.1242,-115.703,22192272
-79.4665,-104.108,22192273
-79.5572,-121.609,22192402
-79.3803,-102.982,22192724
-79.1105,-115.669,22193123
-79.4658,-121.483,22193124
-79.413,-120.599,22194221
-79.3871,-115.866,22195552
-79.284,-115.792,22195664
-78.7484,-120.432,22196421
-79.4107,-120.58,22196422
-79.3112,-104.19,22196586
-79.3782,-104.653,22198038
-79.3441,-115.879,22199121
-79.2997,-103.778,22199122
-79.5271,-121.591,22200094
-79.3226,-120.587,22200256
-79.2897,-120.574,22201519
-79.3225,-104.214,22202172
-79.3439,-104.206,22203410
-79.433,-115.958,22204299
-78.9078,-120.796,22204300
-79.3055,-103.397,22204753
-79.2817,-115.83,22205408
-79.0293,-120.936,22205409
-79.3535,-104.194,22205517
-79.4095,-113.009,22206188
-79.3509,-103.371,22206211
-79.3945,-104.171,22206212
-79.4795,-121.459,22208264
-79.4104,-103.73,22208398
-79.3761,-113.003,22209088
-79.4748,-113.04,22209200
-79.3429,-103.034,22209954
-79.4101,-103.346,22209955
-79.403,-103.354,22210230
-79.6089,-113.093,22211143
-79.1358,-121.167,22211934
-79.3448,-115.936,22212838
-79.3062,-109.549,22213347
-79.0077,-115.615,22213938
-79.4296,-103.347,22214762
-79.4522,-104.165,22214763
-79.4919,-116.019,22214783
-79.2935,-115.877,22215539
-79.3162,-115.895,22215540
-79.3651,-103.389,22215982
-79.2466,-121.257,22216512
-79.3779,-113.021,22217479
-79.366,-103.777,22217480
-79.3265,-115.875,22217563
-79.4082,-104.196,22219262
-79.3629,-103.787,22219415
-79.383,-111.061,22220014
-79.5192,-120.794,22220142
-78.9905,-120.956,22220704
-79.4609,-102.647,22221082
-79.5466,-113.137,22221699
-79.6123,-116.116,22221719
-79.5359,-116.1,22222406
-79.4394,-113.121,22222407
-79.4492,-116.055,22222505
-79.3738,-103.815,22223157
-79.3441,-115.992,22223555
-79.2319,-115.897,22224280
-79.3594,-103.823,22224281
-79.2816,-103.846,22224417
-79.4833,-116.069,22225013
-79.3966,-103.802,22225014
-79.3918,-113.089,22225796
-79.307,-113.039,22226259
-79.409,-104.223,22226902
-76.8288,-114.581,22226943
-79.2329,-115.845,22227570
-79.2735,-121.324,22228445
-79.3873,-104.233,22228446
-79.1962,-121.241,22229983
-79.5553,-120.852,22229984
-79.2784,-120.566,22230058
-79.362,-115.967,22230810
-79.3243,-115.94,22230896
-77.9741,-107.339,22231644
-79.4258,-102.406,22231952
-79.2127,-121.368,22233489
-79.3796,-111.118,22233510
-79.1855,-121.332,22233511
-79.4791,-111.141,22234388
-79.451,-103.383,22234389
-79.4787,-102.66,22234740
-79.1833,-113.002,22245468
-79.3237,-103.12,22245469
-79.2638,-115.94,22246690
-79.2321,-121.378,22247549
-79.359,-103.102,22247691
-79.2487,-121.393,22248612
-77.4745,-112.259,22248847
-79.1442,-121.288,22250322
-79.3118,-102.814,22251155
-79.1458,-121.324,22251156
-79.3017,-104.308,22251181
-79.3685,-116.083,22252290
-79.3195,-116.048,22252398
-80.8792,-107.019,22253083
-78.9897,-121.186,22253146
-79.3981,-104.302,22253951
-79.0598,-120.523,22254305
-79.2998,-113.148,22255104
-79.4047,-121.776,22255105
-79.3023,-113.144,22255926
-79.5465,-116.203,22256784
-79.4476,-116.138,22257212
-79.631,-116.219,22257749
-80.3128,-101.938,22258665
-79.4176,-103.453,22258747
-79.3049,-116.002,22259680
-80.8771,-107.011,22259681
-79.6645,-111.187,22260904
-79.4153,-116.111,22261729
-79.4153,-116.111,22261730
-79.3676,-116.078,22261826
-79.3848,-116.108,22262483
-79.2252,-121.494,22262484
-79.4455,-111.207,22262599
-79.13,-121.407,22263433
-79.2885,-121.654,22264384
-79.4743,-116.213,22265092
-79.3749,-116.146,22265119
-79.126,-121.44,22265120
-79.3908,-113.214,22266240
-79.193,-121.508,22266241
-79.1705,-121.475,22266298
-79.2485,-113.115,22267030
-79.385,-121.72,22267031
-79.4056,-103.88,22267132
-79.3678,-116.093,22267762
-79.0482,-121.227,22267789
-79.3018,-121.58,22267790
-79.313,-102.844,22268248
-79.4794,-113.213,22268988
-79.3765,-113.169,22269798
-79.2034,-121.415,22269799
-79.302,-103.524,22270625
-79.399,-103.492,22271086
-79.4655,-113.239,22271733
-79.4097,-116.149,22271860
-81.4249,-114.131,22272386
-81.2266,-110.689,22272554
-79.1239,-115.932,22273456
-79.3833,-103.518,22273457
-79.3033,-113.202,22274543
-79.1651,-121.548,22275312
-79.0913,-121.413,22276150
-79.1332,-121.454,22276505
-79.3665,-116.127,22277287
-79.5154,-111.235,22278094
-79.4158,-103.494,22278210
-79.364,-103.519,22279004
-79.4395,-116.153,22280281
-79.0775,-121.292,22281113
-79.0495,-121.25,22281114
-79.3649,-103.933,22283260
-77.9968,-109.008,22283261
-79.4052,-116.206,22284017
-79.306,-104.382,22284018
-79.2589,-116.09,22284864
-79.5979,-116.305,22285697
-79.4098,-121.829,22285736
-79.4358,-113.256,22286525
-78.9525,-121.145,22286580
-79.368,-121.691,22287319
-79.3184,-116.083,22287320
-79.1457,-120.594,22287728
-79.1518,-120.582,22288462
-79.4587,-116.166,22288842
-79.3714,-120.856,22289252
-79.1073,-121.323,22290095
-79.0571,-120.467,22290096
-78.9325,-121.071,22290536
-79.3383,-116.121,22291315
-79.5275,-116.269,22291991
-79.2738,-102.605,22292096
-79.3989,-116.211,22292921
-79.2672,-120.876,22292922
-79.215,-121.622,22293331
-79.3298,-116.16,22294199
-79.2818,-116.119,22294542
-79.2482,-116.088,22294933
-79.0515,-121.379,22294934
-79.3969,-103.184,22295701
-79.3867,-103.546,22295702
-79.4309,-116.21,22296069
-79.4045,-103.925,22296808
-80.2707,-102.293,22296832
-79.4587,-103.892,22296833
-79.3589,-102.872,22296920
-79.3782,-113.223,22297466
-79.3442,-103.554,22297701
-79.3198,-103.56,22298516
-79.551,-116.244,22298914
-79.6989,-111.253,22299591
-79.7118,-116.319,22299592
-79.4741,-116.223,22300300
-79.4462,-116.207,22300382
-79.0738,-121.332,22300383
-79.2565,-113.176,22301170
-79.5214,-116.271,22301171
-79.3261,-103.576,22301600
-79.1873,-116.036,22302217
-79.3594,-113.263,22302284
-79.6514,-111.305,22303005
-79.4287,-116.25,22303075
-79.3123,-113.235,22304144
-79.1028,-120.634,22304941
-79.3679,-103.564,22304993
-79.3609,-102.883,22305669
-79.3414,-103.959,22305670
-79.3982,-102.284,22305695
-79.4672,-103.896,22305762
-80.6771,-104.899,22306482
-79.4631,-102.804,22306922
-79.4112,-102.848,22307519
-79.3299,-111.213,22307631
-79.5225,-113.296,22308258
-79.5181,-116.249,22308397
-79.4493,-102.833,22309485
-79.4226,-102.864,22310240
-79.5915,-111.339,22310982
-79.3882,-102.894,22311114
-79.4737,-113.363,22311616
-79.5523,-111.348,22311794
-79.4403,-103.19,22311795
-79.3531,-102.088,22312746
-79.3949,-111.312,22312841
-79.3816,-111.307,22312862
-79.6193,-101.738,22312863
-79.464,-103.163,22313776
-79.4987,-116.279,22314461
-79.3619,-116.186,22314462
-79.259,-102.112,22314758
-79.3519,-102.895,22315398
-79.4679,-111.259,22316231
-79.4247,-111.249,22316922
-79.4372,-120.942,22316923
-79.2798,-116.057,22316999
-79.3667,-102.893,22318072
-79.4707,-102.822,22318890
-79.1762,-121.591,22319463
-79.4861,-113.343,22319483
-79.6089,-113.383,22319869
-79.5235,-111.35,22320589
-79.4552,-111.34,22320619
-78.8704,-120.422,22321418
-79.4741,-113.365,22322500
-79.3837,-111.305,22323137
-79.4046,-102.892,22323239
-79.4222,-103.203,22323803
-79.3297,-111.254,22324635
-79.3082,-111.242,22325019
-79.415,-102.574,22325650
-79.3719,-102.904,22325703
-80.3959,-102.327,22326528
-79.5607,-109.791,22327246
-79.4078,-111.309,22327627
-79.4276,-111.331,22328269
-79.4896,-103.926,22328270
-79.3766,-111.331,22329031
-79.5006,-111.361,22329064
-79.4922,-111.372,22330190
-79.4786,-108.629,22330949
-79.4828,-111.368,22330975
-79.3887,-111.335,22331729
-79.2965,-116.211,22331792
-79.3545,-103.261,22332927
-79.5029,-116.294,22333555
-79.3748,-121.799,22333556
-79.3834,-103.597,22333669
-79.5857,-111.318,22334317
-79.3258,-102.945,22334318
-79.5512,-111.318,22334338
-79.5273,-116.299,22335111
-79.3706,-102.927,22335549
-79.4035,-121.063,22336353
-79.4137,-104.43,22337151
-78.9575,-109.557,22337299
-79.3448,-104.466,22337944
-79.2516,-113.281,22338436
-79.1445,-121.656,22338689
-81.8868,-112.249,22340124
-79.8693,-121.542,22340125
-80.2675,-121.675,22340182
-79.3596,-103.637,22340988
-79.3249,-102.674,22341516
-79.1926,-116.086,22342317
-79.2546,-116.142,22342361
-78.9653,-120.446,22343201
-79.3612,-103.623,22343249
-79.1983,-120.769,22343250
-79.2151,-121.559,22344128
-79.5975,-113.356,22344514
-82.0882,-118.915,22345397
-79.5122,-104.353,22345425
-79.2501,-102.994,22346260
-79.1926,-121.58,22346261
-79.5721,-116.345,22346314
-79.2374,-120.885,22347208
-79.3843,-113.346,22347751
-79.4045,-103.625,22348477
-79.397,-104.025,22348577
-79.5253,-113.422,22349405
-80.4275,-105.965,22349558
-79.3825,-103.287,22350280
-79.4445,-116.346,22350676
-79.2666,-116.196,22351591
-79.3967,-103.266,22352368
-79.7044,-122.168,22352409
-79.4131,-113.326,22353655
-79.4919,-116.287,22354382
-79.3526,-102.967,22355315
-79.8295,-122.186,22355316
-79.4444,-103.98,22355441
-79.3512,-116.253,22357295
-79.357,-103.661,22357425
-78.8284,-121.125,22358066
-79.1388,-120.804,22358067
-79.2792,-103.345,22358125
-77.3708,-116.933,22358761
-79.5716,-116.407,22358762
-79.4112,-113.384,22359122
-79.3694,-103.661,22359601
-79.4007,-103.28,22359706
-79.5051,-113.407,22359732
-79.4295,-113.371,22360486
-79.4086,-103.268,22360487
-78.0878,-109.512,22360612
-79.4061,-113.342,22361247
-79.4547,-116.291,22361248
-79.4471,-121.052,22361578
-79.3746,-116.212,22362190
-79.1713,-121.491,22362191
-79.368,-113.303,22362218
-80.0527,-116.321,22362907
-79.5189,-113.345,22362963
-79.3737,-120.926,22362964
-79.1087,-121.405,22364130
-79.0649,-120.574,22364234
-79.315,-113.29,22364706
-78.945,-121.192,22364707
-79.2478,-121.637,22365196
-79.5184,-116.325,22365490
-79.5152,-116.324,22365514
-79.3979,-116.277,22366237
-79.3757,-116.267,22366622
-79.3958,-113.361,22367244
-79.2537,-121.709,22367347
-79.3623,-116.259,22368002
-79.3338,-103.679,22368851
-79.3006,-104.514,22368852
-79.3612,-103.661,22369235
-79.4392,-116.267,22369895
-77.7256,-113.386,22369896
-79.2888,-116.152,22370611
-79.3132,-104.07,22370612
-79.2425,-103.355,22370763
-79.2133,-116.083,22371401
-79.147,-120.659,22371422
-79.371,-104.039,22371816
-79.3937,-116.223,22372369
-79.3103,-102.712,22372437
-79.3595,-104.052,22373251
-79.1521,-121.483,22373325
-76.8216,-115.014,22374425
-79.3626,-116.242,22374815
-79.0995,-121.477,22375494
-79.1445,-120.754,22375587
-79.5892,-116.369,22376337
-79.5009,-121.96,22376338
-79.4376,-121.896,22376406
-79.5305,-116.344,22377168
-79.3307,-104.083,22377169
-79.1196,-121.495,22377601
-79.0315,-120.573,22378288
-79.5284,-116.323,22378311
-79.3362,-120.943,22378312
-79.0635,-120.614,22378347
-79.4292,-121.799,22379086
-79.2301,-121.573,22379087
-79.2282,-103.377,22379185
-79.09,-115.98,22379947
-79.5204,-116.284,22379948
-79.537,-116.287,22380396
-79.6941,-116.328,22381105
-79.3622,-116.205,22381893
-79.3473,-103.32,22381894
-79.398,-104.032,22382061
-79.4299,-121.013,22383118
-79.7208,-113.367,22383560
-79.3632,-116.245,22383889
-79.4031,-103.283,22383890
-79.3056,-103.367,22384715
-79.5221,-113.392,22384716
-79.3809,-102.981,22384848
-79.3522,-103.01,22385610
-79.3692,-116.265,22385611
-79.5254,-116.343,22385635
-79.3637,-104.079,22385636
-79.3934,-103.299,22386036
-79.2765,-116.188,22386661
-79.3189,-102.735,22387512
-79.3317,-113.317,22387633
-79.1876,-116.076,22388327
-79.2938,-103.368,22388786
-79.2608,-102.249,22389472
-79.378,-103.66,22389532
-79.8428,-116.311,22390341
-79.3248,-103.358,22391647
-78.3078,-103.829,22392476
-79.4878,-116.303,22392477
-79.2758,-103.082,22393264
-79.2807,-103.403,22393465
-79.312,-103.744,22394512
-79.3565,-113.375,22395252
-79.3175,-116.249,22395253
-79.3831,-102.693,22395291
-79.2668,-113.326,22396140
-79.5191,-116.334,22396181
-79.3996,-113.346,22397434
-79.5093,-121.771,22398197
-79.4835,-113.342,22398326
-79.5821,-116.278,22398763
-79.394,-103.657,22398576
-79.4044,-103.646,22398676
-79.4794,-113.369,22400808
-79.4858,-113.384,22401338
-79.3199,-103.065,22401536
-79.6472,-111.342,22401537
-79.3605,-113.397,22402958
-79.4096,-111.424,22403629
-79.3617,-103.73,22403781
-79.2897,-102.813,22404455
-79.9673,-100.774,22405368
-79.3892,-103.338,22405369
-79.4046,-116.301,22405852
-79.3307,-103.394,22406582
-79.4892,-113.397,22406604
-79.2604,-103.801,22406605
-79.3935,-113.379,22406753
-79.4263,-113.378,22407425
-79.2993,-103.42,22407426
-79.3028,-103.093,22407544
-79.3843,-103.337,22408737
-79.4911,-113.393,22409543
-79.4348,-116.285,22409544
-79.2939,-103.787,22409665
-79.124,-120.684,22410101
-79.4139,-116.295,22410336
-79.5241,-116.361,22411149
-79.2436,-121.648,22411150
-79.542,-116.381,22411612
-79.3041,-121.777,22412381
-79.2967,-113.421,22413149
-79.3476,-116.329,22414013
-79.2042,-116.238,22414036
-79.4568,-104.992,22414037
-78.9817,-121.375,22414474
-79.3339,-103.782,22415197
-79.3825,-113.425,22415238
-79.3173,-121.73,22415343
-79.3206,-116.261,22415978
-79.3773,-103.727,22416761
-79.3655,-104.136,22416762
-79.4884,-116.313,22416788
-79.178,-121.489,22416789
-79.1664,-120.702,22417208
-79.5423,-116.314,22417962
-79.3312,-121.628,22417963
-78.2174,-106.587,22418099
-79.4799,-116.303,22418879
-79.2828,-103.143,22418995
-79.2644,-103.838,22419637
-79.4707,-116.312,22419665
-79.2529,-103.497,22419974
-79.4849,-116.349,22420805
-79.3118,-103.81,22420806
-79.3133,-103.81,22420898
-79.3328,-103.798,22421565
-79.4177,-113.449,22421675
-79.2631,-116.27,22421676
-79.6267,-116.427,22422481
-79.3572,-103.419,22422482
-79.5178,-111.468,22423532
-79.3424,-103.114,22423533
-80.3731,-103.548,22423551
-79.3293,-103.13,22423659
-79.229,-103.552,22425477
-79.9855,-109.447,22426293
-79.4406,-103.682,22426294
-79.0746,-116.158,22432565
-79.2893,-104.264,22432566
-79.1492,-116.217,22432603
-79.1909,-103.603,22433557
-79.289,-121.755,22433558
-79.1602,-103.302,22433665
-82.2665,-117.374,22435747
-79.2894,-116.374,22435855
-79.0096,-120.748,22436622
-79.2022,-120.967,22436623
-79.1844,-121.726,22436816
-79.2476,-116.35,22437525
-79.1134,-99.2365,22437526
-79.9598,-122.257,22437914
-79.2951,-116.343,22439954
-79.5464,-121.957,22440795
-79.253,-104.326,22441299
-79.6719,-121.239,22441768
-79.6771,-116.435,22442002
-79.1404,-116.275,22444251
-78.7773,-120.421,22444928
-79.1663,-116.326,22445893
-80.2784,-103.936,22446900
-79.2301,-121.036,22446901
-79.3465,-121.972,22448088
-79.0911,-120.937,22448888
-79.2331,-121.087,22449012
-78.9566,-121.534,22450104
-79.6246,-121.352,22450928
-79.4052,-116.47,22451818
-79.3649,-121.142,22451819
-79.4929,-122.027,22452005
-79.4158,-121.139,22453178
-79.2734,-104.359,22453813
-79.2444,-103.316,22453970
-79.2557,-104.375,22453971
-79.4495,-113.553,22454910
-79.2722,-103.613,22454911
-79.3775,-113.559,22455770
-79.6326,-116.492,22456197
-79.1963,-103.699,22457079
-79.3776,-121.932,22457080
-79.2049,-121.771,22457247
-79.3006,-103.593,22457772
-79.6056,-116.527,22458155
-79.315,-103.939,22458156
-79.453,-113.608,22459030
-79.221,-103.376,22460381
-79.446,-113.633,22461267
-79.2688,-104.012,22461268
-79.7152,-116.569,22461381
-79.4162,-122.085,22462111
-79.4162,-122.085,22462112
-79.4288,-113.634,22462308
-79.3028,-103.612,22463179
-79.4737,-122.094,22463180
-79.472,-111.602,22463927
-79.2965,-104.375,22464032
-79.4091,-116.49,22464796
-79.6206,-122.104,22464797
-79.4409,-116.492,22465189
-79.6222,-116.499,22465959
-79.728,-121.314,22466077
-79.3169,-103.587,22466913
-79.3257,-103.938,22466914
-79.4321,-116.489,22467804
-79.2181,-104.067,22467805
-79.2655,-116.439,22468242
-79.453,-113.611,22469133
-79.6482,-122.163,22469732
-79.5436,-122.112,22470027
-79.624,-116.574,22470874
-79.3174,-121.978,22470875
-79.401,-116.582,22472058
-79.3632,-116.573,22472123
-79.2944,-122.052,22472918
-79.259,-104.07,22472946
-79.4539,-116.627,22473764
-79.3954,-121.359,22474205
-79.4083,-116.615,22474988
-79.2483,-121.209,22475946
-79.4059,-122.126,22476112
-79.5524,-116.602,22476849
-79.4328,-122.108,22476850
-79.3202,-107.214,22477000
-79.7519,-116.546,22478179
-79.7738,-122.237,22478180
-79.4686,-122.064,22478259
-79.554,-113.619,22479012
-79.5673,-121.309,22479013
-79.3253,-116.51,22479874
-79.4499,-111.647,22480381
-79.586,-113.611,22481186
-79.243,-104.095,22481187
-79.5818,-113.613,22481204
-79.215,-103.45,22482079
-79.2258,-103.764,22482119
-79.3643,-113.682,22482934
-79.1833,-103.817,22482935
-79.1844,-102.921,22482960
-79.3782,-116.57,22482961
-79.574,-113.67,22484147
-79.2039,-103.184,22484317
-79.4258,-110.208,22484919
-79.3852,-111.755,22485895
-79.4125,-110.232,22485868
-79.6089,-111.644,22486135
-79.164,-103.553,22487034
-79.5105,-111.719,22487841
-79.7214,-113.648,22487867
-79.4567,-111.745,22487942
-79.4954,-111.725,22488733
-79.2325,-103.171,22489143
-79.548,-110.135,22489915
-79.1606,-103.561,22489916
-79.5779,-113.701,22489939
-79.4406,-113.741,22489940
-79.197,-103.216,22490794
-79.67,-111.556,22491691
-79.2378,-102.872,22492198
-79.4292,-116.605,22492941
-79.2731,-122.226,22505330
-79.1683,-104.288,22508060
-79.1486,-103.055,22510728
-80.4051,-105.134,22513205
-79.2288,-104.204,22513206
-79.1901,-103.569,22513366
-81.8911,-118.36,22514191
-79.1331,-104.7,22514192
-77.9209,-108.973,22514321
-79.1407,-103.06,22515122
-79.1584,-104.678,22515123
-79.1543,-104.294,22515147
-79.1798,-104.265,22515148
-79.714,-121.519,22516672
-79.6164,-122.32,22517391
-79.7946,-122.39,22517509
-79.0702,-103.723,22518242
-79.2591,-121.368,22518709
-79.4764,-116.765,22519436
-79.3807,-113.874,22520478
-79.3737,-122.395,22521181
-79.1307,-104.376,22521605
-79.3836,-113.906,22522306
-79.3777,-122.43,22522322
-79.4186,-121.642,22522323
-79.4255,-113.898,22523154
-79.2025,-104.696,22523155
-79.4837,-113.871,22524014
-79.4928,-113.857,22524614
-79.1529,-103.373,22525250
-79.2978,-122.248,22525331
-79.2817,-116.736,22526100
-79.3322,-113.86,22526190
-79.5092,-122.331,22526191
-79.4671,-113.812,22527039
-79.5966,-113.744,22528158
-79.6732,-122.339,22529135
-79.1756,-103.643,22530056
-79.6189,-116.754,22531008
-79.2297,-104.662,22531009
-79.4416,-109.112,22531788
-79.5898,-116.788,22531826
-79.1413,-103.718,22532699
-79.1413,-103.718,22532700
-79.124,-104.07,22533128
-79.3792,-116.845,22534012
-79.5031,-113.891,22534896
-79.4213,-113.917,22535903
-79.4595,-113.899,22536459
-79.0928,-103.797,22537247
-78.0235,-108.349,22537248
-78.085,-107.537,22537213
-79.204,-103.966,22538197
-79.4044,-113.897,22538234
-79.4478,-113.874,22539158
-79.1624,-104.389,22539159
-79.1654,-104.028,22540637
-79.39,-111.9,22541531
-79.5799,-122.369,22541685
-79.4168,-116.803,22542381
-79.1715,-104.389,22542866
-79.6301,-113.799,22543777
-79.4776,-116.837,22544635
-79.4737,-121.595,22544636
-79.436,-116.841,22544723
-79.3606,-113.958,22545809
-81.0465,-120.711,22546495
-79.8093,-122.563,22546526
-79.4947,-113.921,22547436
-79.3309,-116.869,22547437
-79.4075,-116.874,22547461
-79.5584,-121.677,22547462
-79.5083,-122.436,22548749
-78.9623,-116.713,22549344
-79.5704,-116.808,22550349
-79.5865,-116.801,22550438
-79.222,-116.785,22551126
-79.1952,-104.376,22552292
-79.7659,-116.672,22552390
-79.1129,-103.516,22553065
-79.0754,-103.869,22553066
-79.4286,-116.772,22553171
-79.0925,-103.551,22553905
-79.1158,-104.497,22553906
-79.1794,-103.708,22553930
-79.5772,-116.756,22554240
-79.5802,-116.777,22555060
-79.1532,-104.095,22555061
-79.1435,-104.122,22556068
-79.5375,-116.848,22556765
-79.12,-104.166,22556766
-79.2013,-104.4,22556868
-79.0964,-103.877,22557029
-79.109,-104.187,22557162
-79.5056,-116.869,22557206
-79.5329,-122.439,22557313
-80.1128,-102.122,22557312
-79.2315,-116.875,22557561
-79.1915,-103.724,22557876
-79.1468,-105.329,22557847
-79.0719,-103.622,22557846
-79.4586,-116.899,22557999
-79.1223,-104.928,22558065
-79.4291,-122.439,22558334
-79.521,-113.945,22558491
-79.542,-113.931,22558403
-79.4354,-116.913,22558519
-79.0886,-103.905,22558632
-79.3584,-112.029,22558820
-79.4241,-116.922,22558920
-78.8536,-103.111,22558951
-79.3977,-116.926,22559051
-79.6489,-116.872,22559076
-79.0908,-104.587,22559129
-79.0563,-103.657,22559271
-79.5296,-113.95,22559201
-79.1563,-104.134,22559202
-79.7006,-100.775,22559354
-79.5794,-113.918,22559516
-79.3892,-114.021,22559637
-79.4058,-112.007,22559659
-79.0695,-103.641,22559734
-79.3799,-112.025,22559870
-79.068,-103.645,22559977
-79.0555,-103.388,22560019
-79.1453,-103.824,22560150
-79.4906,-116.921,22560117
-79.0678,-103.646,22560116
-79.4461,-113.997,22560212
-79.0322,-102.712,22560270
-79.5634,-122.514,22560490
-79.0952,-103.605,22560550
-79.0772,-103.634,22561428
-79.6052,-116.866,22561665
-79.1267,-104.187,22561664
-79.1088,-104.214,22561612
-79.0771,-103.933,22561611
-79.3657,-112.022,22561781
-79.0585,-104.282,22561754
-79.3742,-112.017,22561714
-79.4093,-110.471,22561808
-77.5347,-114.683,22561893
-79.115,-103.876,22561892
-79.2155,-104.4,22561860
-79.5175,-113.941,22561859
-79.0946,-104.234,22561809
-79.1045,-104.22,22561946
-79.5605,-116.875,22561919
-79.4764,-111.884,22555694
-80.0095,-102.076,22555729
-79.4759,-111.887,22555809
-80.0311,-121.579,22556020
-79.4859,-113.918,22556491
-79.1811,-104.076,22557492
-79.4907,-113.94,22557407
-79.0635,-103.357,22557560
-79.2178,-104.009,22557604
-79.5698,-116.896,22560624
-79.4819,-111.947,22560623
-79.4811,-112.466,22844690
-79.8481,-105.714,22845824
-77.95,-117.049,22846565
-79.5729,-113.443,22846967
-78.9396,-108.142,22847409
-78.9076,-107.982,22848261
-78.9093,-107.977,22848288
-79.6224,-113.342,22848664
-80.8543,-125.924,22849768
-79.4344,-111.833,22851040
-79.46,-113.921,22852510
-78.84,-107.578,22852567
-79.4863,-113.881,22853515
-79.4663,-112.815,22854223
-79.0131,-106.921,22855231
-79.4348,-111.122,22856042
-79.4981,-110.876,22856109
-79.6124,-112.418,22856792
-79.4409,-111.141,22857114
-78.9143,-107.487,22857994
-80.6985,-126.505,22858902
-78.9206,-107.777,22859921
-78.8371,-107.856,22860652
-79.4367,-112.225,22862855
-79.9621,-116.1,22863717
-79.6389,-113.797,22863836
-79.7326,-114.983,22864552
-79.718,-113.561,22864651
-79.6892,-113.683,22865255
-79.6004,-113.967,22865280
-79.4373,-113.317,22866385
-79.3889,-111.675,22867271
-79.7829,-114.944,22868536
-79.5083,-113.189,22869416
-79.5818,-113.022,22871625
-78.9195,-108.186,22872436
-79.5677,-113.124,22873186
-79.5234,-113.301,22874134
-79.4665,-112.527,22875165
-79.588,-113.15,22875705
-79.5226,-112.393,22876838
-79.0132,-108.24,22876866
-79.6064,-113.165,22878181
-78.8748,-108.285,22878278
-79.5645,-112.318,22879204
-80.4753,-127.668,22880533
-79.5083,-112.567,22880800
-78.9899,-108.469,22881305
-78.9235,-108.273,22883572
-79.7238,-114.166,22884298
-79.5894,-113.407,22884477
-79.7275,-114.175,22885372
-79.6589,-114.405,22885794
-79.6665,-114.433,22887859
-79.7447,-115.659,22888496
-79.5702,-112.587,22889429
-79.4351,-113.077,22890652
-79.3903,-113.21,22890792
-79.3958,-113.22,22891537
-79.4309,-113.125,22891675
-78.965,-108.399,22892791
-79.3275,-111.324,22894255
-79.4623,-111.534,22895189
-79.4549,-112.336,22895487
-79.4564,-111.566,22895455
-79.4246,-112.44,22895641
-79.5531,-112.938,22897672
-79.5497,-112.119,22899856
-79.4412,-111.778,22900627
-79.4434,-112.527,22900779
-79.9082,-115.666,22903770
-79.2961,-111.762,22904895
-79.6066,-113.005,22905434
-79.4476,-112.728,22907007
-79.7934,-114.701,22908049
-79.5907,-114.167,22908841
-79.4866,-112.647,22908842
-79.5198,-112.537,22909118
-79.6184,-113.106,22911163
-79.6106,-113.156,22912223
-79.5573,-113.338,22912224
-79.4625,-112.794,22912370
-79.5069,-113.533,22913761
-78.9979,-108.718,22915409
-79.5474,-112.625,22916342
-79.4509,-112.211,22916490
-79.495,-112.844,22917375
-79.048,-109.104,22918345
-79.4313,-112.383,22919547
-79.0949,-109.259,22920632
-79.694,-115.366,22920748
-79.4905,-112.969,22920859
-79.4516,-113.154,22923653
-79.7753,-113.974,22924785
-79.441,-113.222,22925489
-79.6847,-113.295,22926593
-79.298,-112.317,22926710
-79.0223,-109.183,22927327
-79.1648,-109.484,22928703
-79.0314,-108.821,22931107
-79.4343,-112.085,22932845
-79.4187,-112.167,22933701
-79.3894,-111.716,22935025
-79.4252,-111.601,22935610
-79.5128,-111.88,22935843
-79.4858,-112.668,22936580
-79.3979,-111.723,22936678
